id	title	author	language	avg_rating	ratings_count	review_count
13583190	Poemas de Wang Wei	Wang Wei	Portuguese	4.29	    200  	      20    
33458201	Zh Ng: Doachaimu, Zi Youno Zh Ng, Wu Xian H Bi Ch Shi, Fan Zh Ng, Vu Iburafon, Ling, Ra Kanpanerra, Biggu Ben, Ping Heno Zh Ng, Ch Bur Beru	Wikipedia		0.0	    0  	      0    
23358471	No Man's Island	Herbert Strang	English	3.67	    3  	      0    
27180942	Taping Kendra: Volume 1	Zoey Cage	English	0.0	    0  	      0    
32137748	A Summary Description of the Geology of Pennsylvania; Final Report Ordered by Legislature, 1891; Volume 1	William Armstrong Ingham		0.0	    0  	      0    
26633223	Sri Ramcharitamanasa	Tusidas		0.0	    0  	      0    
11075101	Training Manual : Corporate Turnaround and Transformation Methodology	Michael Teng		5.0	    2  	      2    
12394198	1494: How a Family Feud in Medieval Spain Divided the World in Half	Stephen R. Bown	English	3.77	    149  	      28    
30237887	Expedition to Dweezil	SanityLost	English	0.0	    0  	      0    
22644917	Dynamic Neural Field Theory for Motion Perception	Martin A. Giese		3.0	    1  	      0    
2525140	L'Eau a Bord Des Navires de L'Antiquite a Nos Jours	Jacques Gay	English	0.0	    0  	      0    
30382274	Migration, Globalization, and the State	Rachel K Brickner		0.0	    0  	      0    
32612817	Хрюша Ав-ав: Сказка	Куницкая Анна	English	0.0	    0  	      0    
24594422	A Barrel of Monkeys Baby Blanket Crochet Pattern	Sharon Santorum	English	3.0	    1  	      0    
9303219	Sonia: My Story	Sonia O'Sullivan	English	3.62	    21  	      3    
32949881	Adore Her, More of Her: Daisy & Belmont #3	Z.L. Arkadie	English	4.17	    48  	      6    
27083415	Duty and Service: Letters from the Front	Lionel William Crouch		0.0	    0  	      0    
32502080	Kartalların Uçuşu	Jack Higgins		4.0	    1  	      0    
25043272	Ramana Maharshi and His Philosophy of Existence	T.M.P. Mahadevan		4.0	    1  	      0    
7533503	PNI: Psychoneuroimmunology	Elliott Dacher	English	0.0	    0  	      0    
28002682	Das erste Mal: Swinger-Erlebnisse!: 25 erotische Kurzgeschichten in bester Gesellschaft	Angie Bee	English	0.0	    0  	      0    
8171841	Stories in verse	Henry Abbey		3.2	    5  	      2    
6927389	Die Anpassung Der Betriebsorganisation: Effizienz Und Geltungsdauer Organisatorischer Regelungen	Hartmut Kreikebaum		0.0	    0  	      0    
1276991	Five Red Herrings	Dorothy L. Sayers	English	3.87	    9824  	      457    
15512869	Kitchens	New Shelter Magazine	English	0.0	    0  	      0    
29595062	The Social Development of Leadership and Knowledge: A Reflexive Inquiry Into Research and Practice	Robert Warwick		0.0	    0  	      0    
25845344	Mazda 13B RE and FC3S FD3S tuning: rotari engin ovaholu chuningu mukkushirizu	Ohta Masayuki	English	0.0	    0  	      0    
4220974	Regionalisierung in Der Hydrologie: Ergebnisse Von Rundgesprachen Der Deutschen Forschungsgemeinschaft	Hans-B Kleeberg	English	0.0	    0  	      0    
16015617	Vader	Karl Ove Knausgård	Dutch	4.08	    20939  	      2403    
23119577	Maraton och andra långlopp : träna med Anders Szalkai	Anders Szalkai	Swedish	3.75	    4  	      0    
22053016	Stop Procrastination: The Definition Of Procrastination And The Causes Of Procrastination, How To Get Help With Procrastination And Tips To Overcoming ... And The Best Ways To Avoid Procrastination	Katrina J. Hall	English	3.0	    1  	      0    
20580879	The Hilarious Adventures of Brainy Zainy Trilogy: Book 1: In A Mash! Book 2: In A Bottle! Book 3: In A Dough!	JuJu Sabra	English	3.33	    3  	      0    
13623883	Mayor Hubble Is in Trouble!	Dan Gutman	English	4.24	    421  	      29    
490899	Grammer & Usage: Grades 7-9	Imogene Forte		0.0	    0  	      0    
4979623	Official Butterfly.Net Game Developer's Guide	Andrew Mulholland	English	0.0	    0  	      0    
14935150	Adjudication in the Building Industry	Philip Davenport	English	0.0	    0  	      0    
34530152	Aircraft	Ian Graham		5.0	    1  	      0    
34486815	Ledo karste	Ellis Peters	Lithuanian	4.11	    5832  	      243    
20791828	U.S. Navy True Stories: Tales of Bravery	Jessica S. Gunderson		4.0	    3  	      2    
33520447	Alice's Adventures in Wonderland	Lewis Carroll	English	4.0	    91427  	      5315    
30578573	A New Citizenship; Democracy Systematized for Moral and Civic Training	Wilson L. Gill		0.0	    0  	      0    
6993691	Confessions of a Peculiar Boy: ...and Other Stories	Bret M. Herholz	English	5.0	    1  	      0    
32823941	Potřebujeme filosofii přežití?	Josef Šmajs	Czech	0.0	    0  	      0    
4817250	Catalog of American Car ID Numbers 1950-59	Car & Parts Magazine	English	0.0	    0  	      0    
14389575	Even the Ash.	Martin Akwari	English	0.0	    0  	      0    
8585120	The Complete Idiot's Guide to the Financial Crisis, Part Two	Tom Gorman		0.0	    0  	      0    
10262841	Die verlorene Ehre der Katharina Blum	Heinrich Böll	German	3.69	    8133  	      413    
26255375	A Level Physics A for OCR Year 1 and AS Student Book	Graham Bone	English	3.0	    3  	      0    
32282591	LESBIAN ROMANCE: Takeover	Amber Morgan	English	0.0	    0  	      0    
3119454	Noisy Poems	Jill Bennett	English	4.57	    30  	      4    
30401401	Written Recitation Juz 'Amma: English and Indonesia Translation	MS Rizki Ramadhani Ba		0.0	    0  	      0    
26242993	Was Barack Obama glaubt: Sein spiritueller Weg - Seine Visionen	Giorgio Bouchard	English	0.0	    0  	      0    
24062246	Travel and Teach English in Japan	Marie Parnell	English	0.0	    0  	      0    
29535823	P. Dubina Western, Bd. 59: Das Gold der White Mountains	Peter Dubina	German	0.0	    0  	      0    
1348906	Rythmes	Andrée Chedid		3.75	    4  	      0    
15218809	Tool Kit: DOS 3.3	Tim Duffy	English	0.0	    0  	      0    
27498597	Folk-Tales of Andros Island, Bahamas, Volume 13	Anonymous		0.0	    0  	      0    
1608927	Prehistoric Warfare In American Southwest	Steven A. LeBlanc	English	4.13	    8  	      0    
32251716	The Preaching of Islam: A History of the Propagation of the Muslim Faith	Thomas Walker Arnold		4.25	    48  	      8    
22190394	Microsistemas Deportivos de Alto Nivel	Juan Jos Salinero Mart?n		0.0	    0  	      0    
9644455	Nice Meeting You	Phil Torcivia	English	3.65	    26  	      10    
32010427	Vospominaniia	Vladimir Karpovich Debogori-Mokrievich		0.0	    0  	      0    
16153832	Divisive	John Tucker	English	4.72	    32  	      26    
32568581	True Irish Ghost Stories: Haunted Houses, Banshees, Poltergeists, and Other Supernatural Phenomena	St. John D. Seymour	English	3.32	    1034  	      56    
16603279	Clinical Veterinary Advisor - Elsevieron Vitalsource: Birds and Exotic Pets	Jörg Mayer		4.5	    4  	      0    
36377159	Housing, Race, Community and Conflict: 50 Years On	Robert Moore		0.0	    0  	      0    
29964479	Ernährung bei Dialysebehandlung: Diätetik - Eiweiß und Elektrolyt - Nieren -	Josef Miligui	English	0.0	    0  	      0    
2501942	Start Taking Great Landscape Photographs	Chris Weston	English	3.0	    3  	      0    
1313539	Drugs And The Canadian Scene	Sheila Gormely		0.0	    0  	      0    
35964508	La rose de mai	Floriane Aubin		0.0	    0  	      0    
30951992	Special Acts & Resolves	Connecticut		0.0	    0  	      0    
18744823	O saber histórico na sala de aula	Circe Bittencourt	Portuguese	3.0	    1  	      0    
29674276	Travels in Africa, to the Sources of the Senegal and Gambia, in 1818	Gaspard Theodore Mollien (Comte De)		0.0	    0  	      0    
13381670	Mystery of the Sassafras Chair	Alexander Key	English	4.0	    12  	      2    
29807236	The Photoshoot:  Gang Collection Quickie #9	Raven Morcoque	English	3.0	    1  	      0    
21945305	Conquistadores de Almas	Pinto de Sá	Portuguese	3.67	    3  	      0    
20795044	Politics and the Individual in France 1930-1950	Jessica Wardhaugh		0.0	    0  	      0    
35513091	The Somerset & Dorset Railway	Robin Atthill; O S Nock		4.0	    1  	      0    
21735639	Saving Gideon	Mary May		4.43	    102  	      14    
18683292	The Supernatural Enhancements	Edgar Cantero		3.62	    4633  	      904    
28474401	La historia de Daniel	Superbook		0.0	    0  	      0    
17432183	Everyday Entrepreneur: Making It Happen	Fred Dawkins	English	3.56	    16  	      4    
2246421	Staying Is Nowhere	Ann B. Knox		4.0	    1  	      0    
35007835	13 Para El 21	Miguel Ángel De Ed.Rus García		0.0	    0  	      0    
23383561	Le miniere di re Salomone	H. Rider Haggard	Italian	3.8	    36658  	      1476    
33870363	The Virtues Of Heifer Verses. Surah Al-Baqarah sentence 129 - 138	Tafsir Ibn Kathir	English	0.0	    0  	      0    
3033642	Dramau Saunders Lewis I Blant	Saunders Lewis		3.0	    1  	      0    
17125889	The Lifeboat	Charlotte Rogan	English	3.2	    20824  	      3427    
15968004	Scopinella	Jesse Russell	English	0.0	    0  	      0    
27571913	Billy and Kathleen	Dorita Lynn Kornelsen		0.0	    0  	      0    
33931883	Real Fast Writing: 25 of the Hottest, Easy-To-Implement, Under the Radar Strategies You Can Use Now to Write More, Write Better and Write with Panache!	Daniel                Hall		3.13	    8  	      1    
18946183	Michael Jordan. El rey del juego	Maximo José Tobías Rubio	Spanish	4.11	    9  	      0    
20444873	Pacific Rim Discovery	Michael William Cranny		0.0	    0  	      0    
25363437	Snoopy's Book of Words	Charles M. Schulz		3.75	    12  	      1    
929198	The Memoirs of Sherlock Holmes: Volume Three	Arthur Conan Doyle		4.39	    18  	      1    
13459046	Sov nu för fan	Adam Mansbach	Swedish	4.26	    75561  	      3257    
6645258	A Military History of Canada	Desmond Morton	English	3.75	    56  	      4    
26553340	Etchbooks Terrance, Baseball, Graph	NOT A BOOK		0.0	    0  	      0    
20923589	Francis Drake - Il corsaro che creo' un impero	Franca Maria Isolani Corsale	Italian	2.0	    1  	      0    
56368	American Samurai	William Lareau	English	4.13	    8  	      1    
30014593	Reading Romans as Lament	Channing L Crisler		0.0	    0  	      0    
5046389	Unlocked Books: Manuscripts of Learned Magic in the Medieval Libraries of Central Europe	Benedek Láng	English	4.25	    16  	      2    
1961209	The Flower Boy	Karen Roberts	English	3.95	    217  	      18    
866719	The Last Summer of the World	Emily Mitchell	English	3.87	    116  	      33    
21072987	Moonbeam	William Lazarus	English	0.0	    0  	      0    
21163059	Napoleon Hill's Thought for the Day	Judith Williamson	English	5.0	    3  	      0    
20681698	Mexican Painters: Rivera, Orozco, Siqueiros, and Other Artists of the Social Realist School	MacKinley Helm		3.92	    25  	      1    
28847320	The Philosophical Magazine: Comprehending the Various Branches of Science, the Liberal and Fine Arts, Geology, Agriculture, Manufactures and Commerce..., Volume 30	Anonymous		0.0	    0  	      0    
15960448	Die Chronik Des Hieronymus / Hieronymi Chronicon	Rudolf Helm	Latin	0.0	    0  	      0    
31095656	Code de Commerce Du Royaume de Hollande: Pra Des Lois Nouvelles Sur L'Organisation Judiciaire	Wintgens-W		0.0	    0  	      0    
33414184	Heidi	Johanna Spyri		3.97	    155603  	      2736    
21541491	The Good Luck Highway	Mark L. Anderson		0.0	    0  	      0    
32934397	Taken by Alpha Men	Sidney Love	English	1.67	    3  	      2    
18725756	Physical Chess: My Life in Catch-As-Catch-Can Wrestling	Billy Robinson		3.82	    28  	      5    
22174700	Adventures in Mexico and the Rocky Mountains	George Frederick Augustus Ruxton	English	0.0	    0  	      0    
13389868	Statistiques:  concepts et applications	Robert R. Haccoun	French	3.0	    1  	      0    
31326191	Generalizations of Fuzzy Information Measures	Anshu Ohlan		0.0	    0  	      0    
21595136	Ebon Black and the Seven Dryads	Sue A. Maynard		3.71	    7  	      2    
30033656	Volkssprache Und Worterbuch Von Nassau	Joseph Kehrein		0.0	    0  	      0    
29332008	Fred the Furious Frog Forgives and Forgets	Debbie Bohannon		0.0	    0  	      0    
29067534	Ho'oponopono. Todos Los Caminos Conducen Al Amor	Editorial Sirio		0.0	    0  	      0    
34357357	The Silence of God	Robert Anderson		3.83	    29  	      5    
34417831	Setting Teams Up for Success	Max Isaac		0.0	    0  	      0    
34281137	Decision Support System for Evaluating Strategic Suppliers in Sustainable Supply Chain	Zhe Sun		0.0	    0  	      0    
27468874	Colors	Carl Banks Jr		0.0	    0  	      0    
3455785	La mano derecha	Pablo Soler Frost	Spanish	3.33	    3  	      0    
7578738	Gastrointestinal Disease: Pathophysiology, Diagnosis, Management	Marvin H. Sleisenger	English	0.0	    0  	      0    
33291829	Slut Sitters 2	Gina Candy		0.0	    0  	      0    
22326093	Betriebswirtschaftliche Formelsammlung: Kommentierte Kennzahlen	Uwe Bestmann		0.0	    0  	      0    
28972660	The Protective Policy in Literature : A Discourse on the Social and Moral Advantages of the Cultivation of Local Literature	William Turner Coggeshall		0.0	    0  	      0    
1431639	خاطرات حاج احمد قديريان	احمد قديريان		2.0	    1  	      0    
14937396	Imminent Decree	Rita Lagrone	English	0.0	    0  	      0    
19737251	Return of the Light Prince	Howard Dimond	English	0.0	    0  	      0    
23114976	Keeping Mr. Right Now	Robin Bielman	English	4.0	    434  	      105    
23819563	Watashi no Yamino Oku	Fujinaga Shigeru	English	0.0	    0  	      0    
36335409	kentucky explorer	Charles Hayes Jr	English	5.0	    1  	      0    
33504188	Census of Canada, 1880-81, Vol. 2: Recensement Du Canada	Canada Department of Agriculture		0.0	    0  	      0    
4806020	Antebellum Old Pickens District , 1828-1868	Jerry L Alexander		4.0	    1  	      0    
22663795	1 Peter 3	John Neely	English	0.0	    0  	      0    
22257564	Teaching Ict Across the Curriculum: Year 8	Anna Barker		0.0	    0  	      0    
22681727	La Pra	Charles-Louis Chassin		0.0	    0  	      0    
10461984	Phleideis: A Pharaoh Story	St. Juill Jonz	English	0.0	    0  	      0    
18382793	Our Camping Trip	Owen Young		0.0	    0  	      0    
21903532	Elementary Art Resources: Studio Masters, Level 4	Davis Publications		0.0	    0  	      0    
24005040	マンガ日本の歴史4（古代篇） - 王統譜を編み上げる大和王権	Shotaro Ishinomori	Japanese	3.0	    1  	      0    
25507971	30 Top Tips for Marketing Your Online Business Offline: Basics for Beginners	Joan Mullally	English	0.0	    0  	      0    
36443626	Improving Sleep: A guide to a good night's rest	M.D. Lawrence Epstein		0.0	    0  	      0    
36272550	Sangue Infernal	James Rollins	Portuguese	4.22	    4235  	      359    
33640744	Il sangue sacro di Napoli: Viaggio tra i sangui miracolosi e le loro storie	Fiorenzo Foglia	English	0.0	    0  	      0    
17900397	Kick	Walter Dean Myers	English	3.51	    588  	      180    
6482359	Ghost Riders	Alex Gutteridge		5.0	    1  	      1    
16647478	Frommer's London Day by Day	Lesley Logan		0.0	    0  	      0    
22312334	Der Verborgne und die Verkappte	Pedro Calderón de la Barca	English	4.0	    2  	      0    
19201872	Cómo pecar adecuadamente	Bronwyn Scott	Spanish	3.59	    139  	      18    
17749219	There Is a God	Antony Flew		3.73	    1465  	      233    
22983368	Poates de Sainte-Beuve	Charles-Augustin Sainte-Beuve		0.0	    0  	      0    
732797	Running: Testing Yourself	Jeff Galloway	English	3.0	    4  	      0    
2223029	Kitchen	Johnny Grey	English	3.0	    2  	      0    
29524655	On That Day, Everybody Ate: One Woman's Story of Hope and Possibility in Haiti	Margaret Trost		3.86	    158  	      25    
12685796	Writing A Great Wedding Speech or Toast By 3: 45 This Afternoon	A. Thomas		0.0	    0  	      0    
26280410	The Rise of Religious Liberty in America: A History	Sanford H Cobb		0.0	    0  	      0    
18051121	Anne of Green Gables	L.M. Montgomery	English	4.23	    542184  	      14460    
14818801	Earth and Life Science Set	Children's Press	English	4.0	    1  	      0    
28260410	The Kindness Club: Chloe on the Bright Side	Courtney Sheinmel		4.09	    54  	      20    
1823161	Cuba: Los Mapas del Deseo = Landkarten Der Sehnsucht = Maps of Desire /	Gerald Matt	Spanish	0.0	    0  	      0    
29811920	The Manual Training School, Comprising a Full Statement of Its Aims, Methods, and Results: With Figured Drawings of Shop Exercises in Woods and Metals	C M Woodward		0.0	    0  	      0    
1688381	Consumers And Social Services	Robert Perlman	English	0.0	    0  	      0    
7902111	The Blinkybug Kit: Make Your Own Electronic Insects	Ken Murphy	English	5.0	    2  	      0    
16561318	CIM - Professional Certificate in Marketing Assessment Workbook: Workbook	BPP Learning Media	English	0.0	    0  	      0    
1105640	Electronic Imaging And Multimedia Systems Ii: 18 19 September, 1998, Beijing, China	Liwei Zhou	English	0.0	    0  	      0    
22056830	Инферно	D. Rus	Russian	4.2	    2195  	      47    
35639088	Camp Bullis	John M Manguso		0.0	    0  	      0    
14619582	Epistemology. Compiled by Stephen Hetherington	Stephen Hetherington	English	3.5	    2  	      0    
18866043	Die Reise in die Dunkelheit	Andrey Dyakov	German	3.98	    380  	      12    
815603	Masters of Repetition: Poetry, Culture, and Work in Thomson, Wordsworth, Shelley, and Emerson	Lisa M. Steinman	English	0.0	    0  	      0    
16686030	The Arab Uprisings: The People Want the Fall of the Regime. Jeremy Bowen	Jeremy Bowen		3.98	    105  	      12    
3124210	The Essential Poets: Brownong-Gift	Robert Browning	English	5.0	    2  	      0    
14724313	Zirkulierende Wirbelschichten: Stromungsmechanische Grundlagen, Anwendung in Der Feuerungstechnik	Karl-Ernst Wirth	German	0.0	    0  	      0    
29759109	عبقرية الإمام علي	عباس محمود العقاد	Arabic	3.95	    2013  	      220    
6345698	Anna Christie: A Play In Four Acts	Eugene O'Neill		3.53	    659  	      54    
18491484	The Witching Hour #1	Toby Litt	English	3.46	    48  	      8    
27313634	Improving Teacher Evaluation Systems: Making the Most of Multiple Measures	Jason A Grissom		0.0	    0  	      0    
1040028	Minimal Networksthe Steiner Problem and Its Generalizations	Alexander O. Ivanov	English	0.0	    0  	      0    
25400374	Bang to Eternity and Betwixt: Cosmos	John Hussey	English	0.0	    0  	      0    
4003117	Fluid Mechanics in Water Resources Engineering	Wen-Hsiung Li	English	0.0	    0  	      0    
32107977	Histoire Romaine de Tite-Live; Tome 2	Livy		0.0	    0  	      0    
34312431	Теплица	Brian W. Aldiss	Russian	3.65	    2978  	      234    
25978633	Портретный метод психотерапии	Гагик Микаэлович Назлоян	Russian	0.0	    0  	      0    
18640292	A Billionaire for Christmas	Janice Maynard	English	3.57	    207  	      28    
8987276	Harvest Celebrations	World Book Inc.	English	0.0	    0  	      0    
15757724	Solidaritet: en antologi	Tomas Andersson		4.0	    1  	      1    
23083761	Psychotherapy for Families After Brain Injury	Pamela S. Klonoff		0.0	    0  	      0    
20861334	Bulgarian Study New Testament: Bulgarian New Testament - Study Edition	Bibliata		0.0	    0  	      0    
22634488	Handlungsorientierter Unterricht. Merkmale, Planung, Umsetzung	Johanna Wessely		0.0	    0  	      0    
23184437	Israeli Fortifications of the October War 1973	Simon Dunstan		4.25	    4  	      0    
29648239	The Miracle of England	André Maurois		0.0	    0  	      0    
7519601	Stepping and Blending	Carolyn T. Long	English	0.0	    0  	      0    
14777629	Municipal Debt Finance Law	Aspen Publishers	English	0.0	    0  	      0    
27579340	The Country Boy	Tami Cox		4.67	    3  	      0    
302916	Computer Networks Ise: A Systems Approach	Larry L. Peterson	English	3.81	    161  	      10    
17055068	Twilight Fulfilled. Maggie Shayne	Maggie Shayne		4.24	    616  	      64    
12765580	Ecopsychology	Vladimir Antonov		4.22	    9  	      0    
2358483	Sourcebook to Public Record Information	Michael L. Sankey	English	5.0	    1  	      1    
28700255	A Selkie's Magic	Lana Lea Short	English	4.59	    17  	      15    
28866876	Schultheorie ALS Schul- Und Reformkritik	Herwart Kemper		0.0	    0  	      0    
20738421	Crisi	Ivan Mattei	Italian	0.0	    0  	      0    
32274468	Riders Of The Purple Sage:	Zane Grey	English	3.69	    7444  	      788    
32228999	The Devil's Advocate; Volume 2	Percy 1836-1889 Greg		0.0	    0  	      0    
27736177	Marc's Reading Log: My First 200 Books	Martha Day Zschock		0.0	    0  	      0    
28501162	So wie roter Sand	A.B. Mars		0.0	    0  	      0    
22942239	The Kallanon Scales	Elaina J. Davidson		5.0	    4  	      1    
10180427	The Journals, Vol. 2: 1774-1783	Gilbert White		0.0	    0  	      0    
9463200	HTML Manual Of Style: A Clear, Concise Reference For Hypertext Markup Language	Larry Aronson	English	2.5	    4  	      1    
20115089	Your Adolescent: Volume 2	David Pruitt	English	5.0	    1  	      0    
32931642	The Great Gatsby	F. Scott Fitzgerald	English	3.89	    2831857  	      52696    
6676399	Reinventing Talent Management: How to Maximize Performance in the New Marketplace	William A. Schiemann		3.2	    5  	      0    
23009863	Tingen i cellen	Dennis Jürgensen	Danish	3.68	    97  	      2    
31107771	Le Retour de Rome	Rétif de la Bretonne		0.0	    0  	      0    
28940782	Solo Flight: encounter in space: humans and cyborg	Cindy Emmet Smith	English	2.0	    1  	      0    
33344062	The Resurgence of the State: Trends and Processes in Cyberspace Governance	Sai Felicia Krishna-Hensel		0.0	    0  	      0    
30023354	A Casebook of Possessions: Induswords Knowledge Series	Mukund Guru (Ed )		0.0	    0  	      0    
15196383	Prac Insect-Pest Mgmt: Human Endvr	Ronald Ed. Watson	English	0.0	    0  	      0    
9785623	The Future of Your Only Child: How to Guide Your Child to a Happy and Successful Life	Carl E. Pickhardt	English	3.52	    29  	      8    
28726708	The Alps in Nature and History	William Augustus Brevoort Coolidge		0.0	    0  	      0    
1017579	Brat Farrar	Josephine Tey	English	4.0	    5311  	      613    
25120356	A Circular Progression: A visual journey.	Binnick Olufsen	English	0.0	    0  	      0    
15868279	The Practice and Procedure of the Inter-American Court of Human Rights	Jo M. Pasqualucci	English	3.0	    2  	      0    
27022865	Those Dale Girls	Frank Weston Carruth		0.0	    0  	      0    
27903028	Catholic World, Volume 24	Paulist Fathers		0.0	    0  	      0    
10128405	The Year When Stardust Fell	Raymond F. Jones	English	3.67	    48  	      10    
31176558	Leylâ ile Mecnun	Sezai Karakoç	Turkish	4.37	    41  	      3    
32637500	Mathew Carey, Editor, Author and Publisher; A Study in American Literary Development	Earl Lockridge Bradsher		0.0	    0  	      0    
5683436	Issues in Interpretation Theory	Pol Vandevelde	English	0.0	    0  	      0    
33654770	من فيض الرحمن 3	محمد متولي الشعراوي	Arabic	4.0	    1  	      0    
31541191	Plânsul centaurului	Andrei Ţurcanu	Romanian	0.0	    0  	      0    
7824744	Monstruos de Marte	Neil Burden		3.5	    2  	      0    
20577636	Escape from Smoking: Look Younger, Feel Younger, Make Money and Love Your Life!	Tim Williamson	English	3.0	    1  	      0    
29214109	United States Naval Aviation - 1910-2010 - Volume 1, Chronology: Authoritative Official History from the Earliest Pioneers to World War II, Cold War and ... Weapons, Korean War, Vietnam and Beyond	U.S. Government	English	0.0	    0  	      0    
22523133	Roulette!: How I Won Thousands Without 'Beating the Odds'	James P. Moneymaker		5.0	    1  	      0    
21035363	Small Time: A Life in the Football Wilderness	Justin  Bryant	English	4.54	    13  	      2    
18959228	Abigail's 2014 Journal & Planner	Lightside LLC		0.0	    0  	      0    
12675533	Sweet Revenge	Helen Bianchin	English	3.79	    29  	      2    
25198179	SharePoint Views Simplified	Roxane Gabriel	English	0.0	    0  	      0    
30623859	Ünlü Halk Ozanı Aşık Veysel	Emre Sarı		0.0	    0  	      0    
6395015	The Victorian Cycle: Those Ernest Victorians V1	Esme Wingfield Stratford	English	0.0	    0  	      0    
24746643	Words out of Silence: 60 Days in Solitude	Bok.	English	3.5	    2  	      0    
3605708	Nps, New Production System: Jit Crossing Industry Boundaries	Isao Shinohara	English	4.0	    1  	      0    
19158989	Biomolecular Imaging at High Spatial and Temporal Resolution in Vitro and in Vivo	Thomas H. Sharp		0.0	    0  	      0    
31863069	Modriomn	W E Ritchie		0.0	    0  	      0    
911912	Jet Smart	Diana Fairechild	English	1.67	    3  	      0    
16365387	Parlando in Texten: Zur Veranderung Kommunikativer Grundmuster in Der Schriftlichkeit	Peter Sieber		0.0	    0  	      0    
27652670	An Adventure in the Sahara Desert: Cosmic Adventures: The Desert	Amro Haider Abu-Hmaidan		4.0	    1  	      0    
21429746	Nist Handbook 150 2006 Edition: National Voluntary Laboratory Accreditation Program, Procedures and General Requirements	U.S. Department of Commerce		0.0	    0  	      0    
10423801	Access: Tecniche e procedure per costruire database funzionali con Access per le versioni dalla 2000 alla 2005	Marco Ferrero	Italian	2.0	    1  	      0    
16342211	Winston Churchill	John Keegan		3.81	    782  	      85    
13219939	Thoughts on Medieval and Renaissance English Literature	Robert a Albano		0.0	    0  	      0    
34915190	Fugitive Verses	John Howard Jewett		0.0	    0  	      0    
27457808	Missouri Historical Review, Volume 16	Floyd Calvin Shoemaker		0.0	    0  	      0    
18636511	Embassy to Tamerlane: 1403-1406	Ruy González de Clavijo		3.93	    14  	      2    
29720083	Audubon and His Journals	Elliott Coues		0.0	    0  	      0    
2595779	You Can Hurry Love: An Action Guide for Singles Tired of Waiting	Richard Gosse	English	0.0	    0  	      0    
35472894	Report of the President's Biomedical Research Panel: Supplement 2, Impact of Federal Health-Related Research Expenditures Upon Institutions of Higher Education, April 30, 1976	United States Public Health Service		0.0	    0  	      0    
34252732	Krbine O Romanih: Da Vincijeva Ifra, Tujec, Somrak, Apajev in Praznota, 1984, Toparski Vodnik Po Galaksiji, the White Plague	Vir Wikipedia		0.0	    0  	      0    
2175356	The Worry Free Life: Take Control of Your Thought Life by Weeding Out the Bad and Nurturing the Good!	Terence J. Sandbek	English	4.67	    3  	      1    
20264364	The Spanish Archives of New Mexico; Comp. and Chronologically Arranged with Historical, Genealogical, Geographical, and Other Annotations, by Authorit	Anonymous		0.0	    0  	      0    
30136492	Dawn of Ash	Rebecca Ethington	English	4.16	    546  	      58    
27253241	The Scariest Book Ever Written: The True Story of an American Ghost-Buster Who Discovered Real Vampires, Satanic Human Sacrifices, Deadly Black Magic, ... Hotel, Sadistic Poltergeists, and More!	Mark Beshara		3.63	    8  	      0    
11791386	As I Look and Gaze	Raymond Lucero		0.0	    0  	      0    
22394455	Dos guerreros olmecas	Antonio Velasco Piña	English	3.0	    5  	      0    
22378986	Understanding US Vital Records	Sharon Atkins	English	0.0	    0  	      0    
17577413	The History of Vegetarianism and Cow-Veneration in India	Ludwig Alsdorf		5.0	    1  	      0    
35846454	CURVY, BELLA E SEXY IN 5 MOSSE. Come Eliminare Inibizioni Scomode e Convinzioni Autolimitanti, Migliorando Te Stessa e il Tuo Aspetto con un Palco, Due Passioni e Tanto Sesso	SEXYVIA		0.0	    0  	      0    
8185810	Reflections from a Clay Jar: A Memoir Through the Eyes of Faith	Ingrid J. Barrett	English	0.0	    0  	      0    
1031322	War Against War	Ernst Friedrich	English	4.37	    67  	      9    
4868097	Olderr's Young Adult Fiction Index, 1988	Steven Olderr	English	0.0	    0  	      0    
20079484	Mind Games: American Culture and the Birth of Psychotherapy	Eric Caplan	English	3.88	    8  	      0    
23256047	De decaan en diens december	Saul Bellow	Dutch	3.56	    1021  	      64    
16096614	The Prey of the Falcon	Robert Charles	English	0.0	    0  	      0    
4204896	TEFLR 2000: The Teaching English as a Foreign Language resource book	David Leith		0.0	    0  	      0    
33140693	Destination Home	L. Loren	English	3.95	    20  	      12    
30659586	Imperialism and China, 1800-1945: Critical Concepts in Asian Studies	Ralph William Huenemann		0.0	    0  	      0    
29391834	Walks and Talks in the Geological Field	Alexander Winchell		0.0	    0  	      0    
58511	The Throwback	Tom Sharpe	English	3.92	    1833  	      91    
28038655	The Protective System, What It Costs the American Farmer	Graham McAdam		0.0	    0  	      0    
5108326	A Procedural Model For The Use Of Bibliographic Records In Libraries	Pauline Ann Thomas		4.0	    2  	      0    
28988645	Hints on Missions to India: With Notices of Some Proceedings of a Deputation from the American Board, and of Reports to It from the Missions	Miron Winslow		0.0	    0  	      0    
7770672	Jandal Prints On The Globe: Capturing The Overseas Experience	Jane Gilkison		5.0	    3  	      0    
32557662	Newfoundland in 1911, Being the Coronation Year of King George V. and the Opening of the Second Decade of the Twentieth Century	P T B 1868 McGrath		0.0	    0  	      0    
26500875	Computational Intelligence in Automotive Applications	Danil Prokhorov		3.0	    1  	      0    
26621538	Danny Is Different: Bilingual Edition	Tedi Tuttle Wixom		0.0	    0  	      0    
29286217	Juntos es Mejor	Sergio Blanco	English	4.0	    1  	      0    
